Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K1,Q6K2,Q6K3,Q6K4,Q7FMRB,Q9Ct,Q9LY,Q9F,Q9AT,Q9R,Q9VB,Q9MH,Q9PP,Q10TF,Q10CH,Q10SG,Q10T,Q10AT,Q10CP,Benefit1,Benefit2,Benefit3,Gender1,Tin1,Tin2,FRB,size1,size2,AMED,Quant1,Quant2,Quant3,Quant4,Age1,Age2,Age3,Edu1,Edu2,Edu3,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8
69,2,3,1,0,0,0,0,1,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
69,3,1,0,10,1,1,890,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
69,3,2,0,5,1,-1,90,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
69,3,3,1,0,0,0,0,1,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
69,4,1,0,5,-1,-1,90,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
69,4,2,0,10,-1,1,270,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
69,4,3,1,0,0,0,0,1,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,1,1,1,5,-1,1,270,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,1,2,0,10,-1,1,90,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,1,3,0,0,0,0,0,1,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,2,1,1,10,-1,-1,890,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,2,2,0,5,1,-1,90,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,2,3,0,0,0,0,0,1,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,3,1,1,10,1,1,890,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,3,2,0,5,1,-1,90,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,3,3,0,0,0,0,0,1,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,4,1,0,5,-1,-1,90,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,4,2,1,10,-1,1,270,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
70,4,3,0,0,0,0,0,1,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,1,1,1,5,-1,-1,530,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,1,2,0,10,1,1,530,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,1,3,0,0,0,0,0,1,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,2,1,0,5,1,1,890,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,2,2,0,10,-1,-1,270,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,2,3,1,0,0,0,0,1,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,3,1,0,10,1,-1,90,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,3,2,1,5,1,1,890,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,3,3,0,0,0,0,0,1,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,4,1,1,10,1,1,90,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,4,2,0,5,-1,-1,890,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
71,4,3,0,0,0,0,0,1,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
72,1,1,1,5,-1,1,270,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,1,2,0,10,-1,1,90,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,1,3,0,0,0,0,0,1,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,2,1,1,10,-1,-1,890,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,2,2,0,5,1,-1,90,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,2,3,0,0,0,0,0,1,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,3,1,1,10,1,1,890,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,3,2,0,5,1,-1,90,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,3,3,0,0,0,0,0,1,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,4,1,0,5,-1,-1,90,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,4,2,1,10,-1,1,270,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
72,4,3,0,0,0,0,0,1,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
73,1,1,0,5,-1,1,270,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,1,2,0,10,-1,1,90,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,1,3,1,0,0,0,0,1,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,2,1,1,10,-1,-1,890,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,2,2,0,5,1,-1,90,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,2,3,0,0,0,0,0,1,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,3,1,0,10,1,1,890,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,3,2,0,5,1,-1,90,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,3,3,1,0,0,0,0,1,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,4,1,0,5,-1,-1,90,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,4,2,0,10,-1,1,270,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,4,3,1,0,0,0,0,1,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
73,1,1,0,5,1,1,530,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,1,2,1,10,-1,-1,530,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,1,3,0,0,0,0,0,1,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,2,1,0,10,-1,-1,270,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,2,2,1,5,1,1,530,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,2,3,0,0,0,0,0,1,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,3,1,0,10,-1,1,270,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,3,2,0,5,-1,1,530,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,3,3,1,0,0,0,0,1,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,4,1,1,5,-1,-1,530,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,4,2,0,10,1,-1,270,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
73,4,3,0,0,0,0,0,1,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
74,1,1,1,5,1,1,530,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,1,2,0,10,1,-1,90,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,1,3,0,0,0,0,0,1,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,2,1,0,10,1,1,270,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,2,2,1,5,-1,-1,890,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,2,3,0,0,0,0,0,1,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,3,1,0,10,-1,-1,890,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,3,2,0,5,1,1,270,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,3,3,1,0,0,0,0,1,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,4,1,0,5,1,-1,90,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,4,2,1,10,-1,1,890,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,4,3,0,0,0,0,0,1,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,1,1,1,5,1,1,530,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,1,2,0,10,-1,-1,530,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,1,3,0,0,0,0,0,1,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,2,1,0,10,-1,-1,270,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,2,2,1,5,1,1,530,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,2,3,0,0,0,0,0,1,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,3,1,0,10,-1,1,270,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,3,2,1,5,-1,1,530,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,3,3,0,0,0,0,0,1,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,4,1,1,5,-1,-1,530,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,4,2,0,10,1,-1,270,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
74,4,3,0,0,0,0,0,1,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,1,1,1,5,-1,-1,530,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,1,2,0,10,1,1,530,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,1,3,0,0,0,0,0,1,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,2,1,1,5,1,1,890,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,2,2,0,10,-1,-1,270,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,2,3,0,0,0,0,0,1,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,3,1,0,10,1,-1,90,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,3,2,1,5,1,1,890,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,3,3,0,0,0,0,0,1,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,4,1,0,10,1,1,90,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,4,2,1,5,-1,-1,890,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,4,3,0,0,0,0,0,1,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
75,1,1,1,5,1,1,530,0,1,1,0,1,0,1,1,2,8,7,4,3,5,6,4,2,3,5,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
75,1,2,0,10,1,-1,90,0,1,1,0,1,0,1,1,2,8,7,4,3,5,6,4,2,3,5,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
75,1,3,0,0,0,0,0,1,1,1,0,1,0,1,1,2,8,7,4,3,5,6,4,2,3,5,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
75,2,1,0,10,1,1,270,0,1,1,0,1,0,1,1,2,8,7,4,3,5,6,4,2,3,5,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
75,2,2,1,5,-1,-1,890,0,1,1,0,1,0,1,1,2,8,7,4,3,5,6,4,2,3,5,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
75,2,3,0,0,0,0,0,1,1,1,0,1,0,1,1,2,8,7,4,3,5,6,4,2,3,5,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
75,3,1,1,10,-1,-1,890,0,1,1,0,1,0,1,1,2,8,7,4,3,5,6,4,2,3,5,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
75,3,2,0,5,1,1,270,0,1,1,0,1,0,1,1,2,8,7,4,3,5,6,4,2,3,5,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
75,3,3,0,0,0,0,0,1,1,1,0,1,0,1,1,2,8,7,4,3,5,6,4,2,3,5,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
